"Step","MacIAC_run_0_['instructions_enabled']_20260418_231228 - Instruction_Compliance","MacIAC_run_0_['instructions_enabled']_20260418_231228 - Instruction_Compliance__MIN","MacIAC_run_0_['instructions_enabled']_20260418_231228 - Instruction_Compliance__MAX"
"531","0.99375","0.99375","0.99375"
"532","0.99125","0.99125","0.99125"
"533","0.993125","0.993125","0.993125"
"534","0.99625","0.99625","0.99625"
"535","0.99625","0.99625","0.99625"
"536","0.9947916666666669","0.9947916666666669","0.9947916666666669"
"537","0.9945833333333334","0.9945833333333334","0.9945833333333334"
"538","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"539","0.9962499999999999","0.9962499999999999","0.9962499999999999"
"540","0.9966666666666667","0.9966666666666667","0.9966666666666667"
"541","0.9929166666666668","0.9929166666666668","0.9929166666666668"
"542","0.9939583333333332","0.9939583333333332","0.9939583333333332"
"543","0.9972916666666666","0.9972916666666666","0.9972916666666666"
"544","0.995625","0.995625","0.995625"
"545","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"546","1","1","1"
"547","0.99375","0.99375","0.99375"
"548","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"549","0.9939583333333334","0.9939583333333334","0.9939583333333334"
"550","0.9899999999999999","0.9899999999999999","0.9899999999999999"
"551","1","1","1"
"552","0.988125","0.988125","0.988125"
"553","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"554","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"555","0.9975","0.9975","0.9975"
"556","0.9933333333333333","0.9933333333333333","0.9933333333333333"
"557","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"558","1","1","1"
"559","1","1","1"
"560","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"561","0.995","0.995","0.995"
"562","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"563","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"564","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"565","0.9966666666666667","0.9966666666666667","0.9966666666666667"
"566","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"567","0.9952083333333334","0.9952083333333334","0.9952083333333334"
"568","0.9966666666666667","0.9966666666666667","0.9966666666666667"
"569","0.991875","0.991875","0.991875"
"570","0.9920833333333333","0.9920833333333333","0.9920833333333333"
"571","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"572","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"573","0.9925","0.9925","0.9925"
"574","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"575","0.9910416666666667","0.9910416666666667","0.9910416666666667"
"576","0.99625","0.99625","0.99625"
"577","0.9972916666666666","0.9972916666666666","0.9972916666666666"
"578","0.9966666666666667","0.9966666666666667","0.9966666666666667"
"579","0.995","0.995","0.995"
"580","0.995","0.995","0.995"
"581","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"582","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"583","0.9968750000000001","0.9968750000000001","0.9968750000000001"
"584","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"585","0.9920833333333334","0.9920833333333334","0.9920833333333334"
"586","0.99625","0.99625","0.99625"
"587","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"588","0.9985416666666667","0.9985416666666667","0.9985416666666667"
"589","0.9943750000000001","0.9943750000000001","0.9943750000000001"
"590","0.9883333333333333","0.9883333333333333","0.9883333333333333"
"591","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"592","0.9920833333333333","0.9920833333333333","0.9920833333333333"
"593","1","1","1"
"594","0.9962499999999999","0.9962499999999999","0.9962499999999999"
"595","0.9995833333333334","0.9995833333333334","0.9995833333333334"
"596","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"597","0.9979166666666667","0.9979166666666667","0.9979166666666667"
"598","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"599","0.9977083333333333","0.9977083333333333","0.9977083333333333"
"600","0.9943749999999999","0.9943749999999999","0.9943749999999999"
"601","0.9960416666666667","0.9960416666666667","0.9960416666666667"
"602","1","1","1"
"603","0.9908333333333333","0.9908333333333333","0.9908333333333333"
"604","0.9966666666666667","0.9966666666666667","0.9966666666666667"
"605","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"606","0.99625","0.99625","0.99625"
"607","0.9960416666666666","0.9960416666666666","0.9960416666666666"
"608","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"609","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"610","0.9989583333333334","0.9989583333333334","0.9989583333333334"
"611","0.9972916666666666","0.9972916666666666","0.9972916666666666"
"612","0.9977083333333333","0.9977083333333333","0.9977083333333333"
"613","0.9949999999999998","0.9949999999999998","0.9949999999999998"
"614","0.9945833333333334","0.9945833333333334","0.9945833333333334"
"615","0.9989583333333334","0.9989583333333334","0.9989583333333334"
"616","0.9962499999999999","0.9962499999999999","0.9962499999999999"
"617","0.9920833333333334","0.9920833333333334","0.9920833333333334"
"618","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"619","0.9989583333333334","0.9989583333333334","0.9989583333333334"
"620","0.9910416666666667","0.9910416666666667","0.9910416666666667"
"621","0.99625","0.99625","0.99625"
"622","1","1","1"
"623","0.9954166666666665","0.9954166666666665","0.9954166666666665"
"624","1","1","1"
"625","0.9966666666666666","0.9966666666666666","0.9966666666666666"
"626","0.9952083333333334","0.9952083333333334","0.9952083333333334"
"627","0.99625","0.99625","0.99625"
"628","0.9989583333333334","0.9989583333333334","0.9989583333333334"
"629","0.9966666666666667","0.9966666666666667","0.9966666666666667"
"630","1","1","1"
"631","0.9866666666666667","0.9866666666666667","0.9866666666666667"
"632","0.9889583333333333","0.9889583333333333","0.9889583333333333"
"633","0.9960416666666667","0.9960416666666667","0.9960416666666667"
"634","0.9989583333333334","0.9989583333333334","0.9989583333333334"
"635","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"636","0.9983333333333334","0.9983333333333334","0.9983333333333334"
"637","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"638","1","1","1"
"639","0.9985416666666667","0.9985416666666667","0.9985416666666667"
"640","0.9960416666666667","0.9960416666666667","0.9960416666666667"
"641","1","1","1"
"642","0.9966666666666666","0.9966666666666666","0.9966666666666666"
"643","0.9952083333333334","0.9952083333333334","0.9952083333333334"
"644","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"645","0.9929166666666666","0.9929166666666666","0.9929166666666666"
"646","0.9933333333333333","0.9933333333333333","0.9933333333333333"
"647","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"648","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"649","1","1","1"
"650","0.9945833333333334","0.9945833333333334","0.9945833333333334"
"651","0.9968750000000001","0.9968750000000001","0.9968750000000001"
"652","0.995","0.995","0.995"
"653","0.9977083333333333","0.9977083333333333","0.9977083333333333"
"654","0.9968750000000001","0.9968750000000001","0.9968750000000001"
"655","0.9952083333333334","0.9952083333333334","0.9952083333333334"
"656","0.9956250000000001","0.9956250000000001","0.9956250000000001"
"657","0.9979166666666667","0.9979166666666667","0.9979166666666667"
"658","0.9925","0.9925","0.9925"
"659","0.9929166666666666","0.9929166666666666","0.9929166666666666"
"660","1","1","1"
"661","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"662","0.9929166666666668","0.9929166666666668","0.9929166666666668"
"663","0.9989583333333334","0.9989583333333334","0.9989583333333334"
"664","0.9818749999999999","0.9818749999999999","0.9818749999999999"
"665","0.9914583333333334","0.9914583333333334","0.9914583333333334"
"666","0.9827083333333332","0.9827083333333332","0.9827083333333332"
"667","0.99375","0.99375","0.99375"
"668","0.9929166666666668","0.9929166666666668","0.9929166666666668"
"669","0.9789583333333334","0.9789583333333334","0.9789583333333334"
"670","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"671","0.9910416666666667","0.9910416666666667","0.9910416666666667"
"672","0.988125","0.988125","0.988125"
"673","0.9995833333333334","0.9995833333333334","0.9995833333333334"
"674","0.988125","0.988125","0.988125"
"675","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"676","0.9983333333333334","0.9983333333333334","0.9983333333333334"
"677","0.9925","0.9925","0.9925"
"678","0.9979166666666667","0.9979166666666667","0.9979166666666667"
"679","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"680","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"681","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"682","0.9962499999999999","0.9962499999999999","0.9962499999999999"
"683","0.9910416666666667","0.9910416666666667","0.9910416666666667"
"684","0.991875","0.991875","0.991875"
"685","0.9902083333333334","0.9902083333333334","0.9902083333333334"
"686","0.9979166666666667","0.9979166666666667","0.9979166666666667"
"687","0.9893749999999999","0.9893749999999999","0.9893749999999999"
"688","0.9995833333333333","0.9995833333333333","0.9995833333333333"
"689","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"690","0.9787499999999999","0.9787499999999999","0.9787499999999999"
"691","0.978125","0.978125","0.978125"
"692","0.9864583333333332","0.9864583333333332","0.9864583333333332"
"693","0.9839583333333333","0.9839583333333333","0.9839583333333333"
"694","0.9920833333333333","0.9920833333333333","0.9920833333333333"
"695","0.9902083333333332","0.9902083333333332","0.9902083333333332"
"696","0.9985416666666667","0.9985416666666667","0.9985416666666667"
"697","0.991875","0.991875","0.991875"
"698","0.995","0.995","0.995"
"699","0.98375","0.98375","0.98375"
"700","0.9783333333333332","0.9783333333333332","0.9783333333333332"
"701","0.9831249999999999","0.9831249999999999","0.9831249999999999"
"702","0.9814583333333332","0.9814583333333332","0.9814583333333332"
"703","0.989375","0.989375","0.989375"
"704","0.993125","0.993125","0.993125"
"705","0.9829166666666667","0.9829166666666667","0.9829166666666667"
"706","0.9775","0.9775","0.9775"
"707","0.9879166666666667","0.9879166666666667","0.9879166666666667"
"708","0.9858333333333332","0.9858333333333332","0.9858333333333332"
"709","0.99125","0.99125","0.99125"
"710","0.9977083333333333","0.9977083333333333","0.9977083333333333"
"711","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"712","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"713","0.9879166666666667","0.9879166666666667","0.9879166666666667"
"714","0.9927083333333333","0.9927083333333333","0.9927083333333333"
"715","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"716","0.9885416666666668","0.9885416666666668","0.9885416666666668"
"717","0.9877083333333333","0.9877083333333333","0.9877083333333333"
"718","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"719","0.9914583333333334","0.9914583333333334","0.9914583333333334"
"720","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"721","0.9916666666666667","0.9916666666666667","0.9916666666666667"
"722","0.9977083333333333","0.9977083333333333","0.9977083333333333"
"723","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"724","0.9900000000000001","0.9900000000000001","0.9900000000000001"
"725","0.990625","0.990625","0.990625"
"726","0.995","0.995","0.995"
"727","0.99125","0.99125","0.99125"
"728","0.9897916666666666","0.9897916666666666","0.9897916666666666"
"729","1","1","1"
"730","0.9922916666666666","0.9922916666666666","0.9922916666666666"
"731","0.9916666666666666","0.9916666666666666","0.9916666666666666"
"732","0.993125","0.993125","0.993125"
"733","0.9889583333333333","0.9889583333333333","0.9889583333333333"
"734","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"735","0.9900000000000001","0.9900000000000001","0.9900000000000001"
"736","0.9879166666666667","0.9879166666666667","0.9879166666666667"
"737","0.988125","0.988125","0.988125"
"738","0.9920833333333334","0.9920833333333334","0.9920833333333334"
"739","0.9972916666666668","0.9972916666666668","0.9972916666666668"
"740","1","1","1"
"741","0.991875","0.991875","0.991875"
"742","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"743","0.975625","0.975625","0.975625"
"744","0.99625","0.99625","0.99625"
"745","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"746","0.9933333333333333","0.9933333333333333","0.9933333333333333"
"747","0.9916666666666667","0.9916666666666667","0.9916666666666667"
"748","0.99375","0.99375","0.99375"
"749","0.990625","0.990625","0.990625"
"750","0.9972916666666666","0.9972916666666666","0.9972916666666666"
"751","0.99125","0.99125","0.99125"
"752","0.9910416666666667","0.9910416666666667","0.9910416666666667"
"753","0.9904166666666666","0.9904166666666666","0.9904166666666666"
"754","0.9866666666666667","0.9866666666666667","0.9866666666666667"
"755","1","1","1"
"756","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"757","0.985","0.985","0.985"
"758","0.9870833333333332","0.9870833333333332","0.9870833333333332"
"759","0.9991666666666666","0.9991666666666666","0.9991666666666666"
"760","0.9845833333333333","0.9845833333333333","0.9845833333333333"
"761","0.9743750000000001","0.9743750000000001","0.9743750000000001"
"762","0.99375","0.99375","0.99375"
"763","1","1","1"
"764","0.993125","0.993125","0.993125"
"765","0.9979166666666668","0.9979166666666668","0.9979166666666668"
"766","0.9981249999999999","0.9981249999999999","0.9981249999999999"
"767","0.9960416666666667","0.9960416666666667","0.9960416666666667"
"768","0.9972916666666668","0.9972916666666668","0.9972916666666668"
"769","0.9908333333333333","0.9908333333333333","0.9908333333333333"
"770","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"771","0.9924999999999998","0.9924999999999998","0.9924999999999998"
"772","0.988125","0.988125","0.988125"
"773","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"774","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"775","0.9899999999999999","0.9899999999999999","0.9899999999999999"
"776","0.9920833333333333","0.9920833333333333","0.9920833333333333"
"777","0.9966666666666667","0.9966666666666667","0.9966666666666667"
"778","0.9966666666666666","0.9966666666666666","0.9966666666666666"
"779","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"780","0.9943749999999999","0.9943749999999999","0.9943749999999999"
"781","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"782","0.9960416666666667","0.9960416666666667","0.9960416666666667"
"783","0.99625","0.99625","0.99625"
"784","1","1","1"
"785","0.97375","0.97375","0.97375"
"786","0.9922916666666666","0.9922916666666666","0.9922916666666666"
"787","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"788","0.99625","0.99625","0.99625"
"789","0.9981249999999999","0.9981249999999999","0.9981249999999999"
"790","1","1","1"
"791","0.9945833333333333","0.9945833333333333","0.9945833333333333"
"792","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"793","0.9889583333333335","0.9889583333333335","0.9889583333333335"
"794","0.98875","0.98875","0.98875"
"795","0.9952083333333334","0.9952083333333334","0.9952083333333334"
"796","1","1","1"
"797","0.995625","0.995625","0.995625"
"798","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"799","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"800","0.9975","0.9975","0.9975"
"801","0.9879166666666666","0.9879166666666666","0.9879166666666666"
"802","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"803","0.9933333333333333","0.9933333333333333","0.9933333333333333"
"804","0.9904166666666665","0.9904166666666665","0.9904166666666665"
"805","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"806","0.993125","0.993125","0.993125"
"807","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"808","0.9958333333333332","0.9958333333333332","0.9958333333333332"
"809","0.9929166666666666","0.9929166666666666","0.9929166666666666"
"810","0.9939583333333334","0.9939583333333334","0.9939583333333334"
"811","0.9858333333333333","0.9858333333333333","0.9858333333333333"
"812","0.991875","0.991875","0.991875"
"813","0.9966666666666667","0.9966666666666667","0.9966666666666667"
"814","0.9929166666666666","0.9929166666666666","0.9929166666666666"
"815","0.9939583333333332","0.9939583333333332","0.9939583333333332"
"816","0.995","0.995","0.995"
"817","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"818","0.9927083333333333","0.9927083333333333","0.9927083333333333"
"819","0.9910416666666665","0.9910416666666665","0.9910416666666665"
"820","0.9952083333333334","0.9952083333333334","0.9952083333333334"
"821","0.9970833333333333","0.9970833333333333","0.9970833333333333"
"822","0.99375","0.99375","0.99375"
"823","0.9962499999999999","0.9962499999999999","0.9962499999999999"
"824","0.995","0.995","0.995"
"825","0.9908333333333333","0.9908333333333333","0.9908333333333333"
"826","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"827","0.9910416666666667","0.9910416666666667","0.9910416666666667"
"828","1","1","1"
"829","0.9877083333333334","0.9877083333333334","0.9877083333333334"
"830","0.9793749999999998","0.9793749999999998","0.9793749999999998"
"831","0.9839583333333333","0.9839583333333333","0.9839583333333333"
"832","0.98","0.98","0.98"
"833","0.99375","0.99375","0.99375"
"834","0.9922916666666666","0.9922916666666666","0.9922916666666666"
"835","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"836","0.99125","0.99125","0.99125"
"837","1","1","1"
"838","0.984375","0.984375","0.984375"
"839","0.9989583333333334","0.9989583333333334","0.9989583333333334"
"840","0.993125","0.993125","0.993125"
"841","0.9989583333333334","0.9989583333333334","0.9989583333333334"
"842","0.9960416666666667","0.9960416666666667","0.9960416666666667"
"843","0.9899999999999999","0.9899999999999999","0.9899999999999999"
"844","0.9883333333333333","0.9883333333333333","0.9883333333333333"
"845","0.990625","0.990625","0.990625"
"846","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"847","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"848","0.9972916666666666","0.9972916666666666","0.9972916666666666"
"849","0.9866666666666667","0.9866666666666667","0.9866666666666667"
"850","0.993125","0.993125","0.993125"
"851","0.9899999999999999","0.9899999999999999","0.9899999999999999"
"852","0.9874999999999999","0.9874999999999999","0.9874999999999999"
"853","0.9977083333333333","0.9977083333333333","0.9977083333333333"
"854","0.9960416666666667","0.9960416666666667","0.9960416666666667"
"855","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"856","0.9900000000000001","0.9900000000000001","0.9900000000000001"
"857","0.9758333333333332","0.9758333333333332","0.9758333333333332"
"858","0.9727083333333333","0.9727083333333333","0.9727083333333333"
"859","0.9714583333333332","0.9714583333333332","0.9714583333333332"
"860","0.9814583333333333","0.9814583333333333","0.9814583333333333"
"861","0.9858333333333332","0.9858333333333332","0.9858333333333332"
"862","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"863","0.9977083333333333","0.9977083333333333","0.9977083333333333"
"864","0.9837500000000001","0.9837500000000001","0.9837500000000001"
"865","0.9881250000000001","0.9881250000000001","0.9881250000000001"
"866","0.9929166666666666","0.9929166666666666","0.9929166666666666"
"867","0.9789583333333333","0.9789583333333333","0.9789583333333333"
"868","0.9895833333333334","0.9895833333333334","0.9895833333333334"
"869","0.9856250000000001","0.9856250000000001","0.9856250000000001"
"870","0.9929166666666666","0.9929166666666666","0.9929166666666666"
"871","0.9822916666666667","0.9822916666666667","0.9822916666666667"
"872","0.990625","0.990625","0.990625"
"873","0.993125","0.993125","0.993125"
"874","0.989375","0.989375","0.989375"
"875","0.988125","0.988125","0.988125"
"876","0.9866666666666667","0.9866666666666667","0.9866666666666667"
"877","0.9866666666666667","0.9866666666666667","0.9866666666666667"
"878","0.9814583333333333","0.9814583333333333","0.9814583333333333"
"879","0.98375","0.98375","0.98375"
"880","0.99625","0.99625","0.99625"
"881","0.9985416666666667","0.9985416666666667","0.9985416666666667"
"882","0.9897916666666666","0.9897916666666666","0.9897916666666666"
"883","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"884","0.97625","0.97625","0.97625"
"885","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"886","0.9943750000000001","0.9943750000000001","0.9943750000000001"
"887","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"888","0.9904166666666666","0.9904166666666666","0.9904166666666666"
"889","0.985","0.985","0.985"
"890","0.9797916666666667","0.9797916666666667","0.9797916666666667"
"891","0.9816666666666666","0.9816666666666666","0.9816666666666666"
"892","0.9889583333333333","0.9889583333333333","0.9889583333333333"
"893","0.9689583333333333","0.9689583333333333","0.9689583333333333"
"894","0.980625","0.980625","0.980625"
"895","0.99625","0.99625","0.99625"
"896","0.9935416666666667","0.9935416666666667","0.9935416666666667"
"897","0.9856250000000001","0.9856250000000001","0.9856250000000001"
"898","0.9754166666666665","0.9754166666666665","0.9754166666666665"
"899","0.9872916666666667","0.9872916666666667","0.9872916666666667"
"900","0.9979166666666667","0.9979166666666667","0.9979166666666667"
"901","0.9802083333333335","0.9802083333333335","0.9802083333333335"
"902","0.9874999999999999","0.9874999999999999","0.9874999999999999"
"903","0.9966666666666666","0.9966666666666666","0.9966666666666666"
"904","0.984375","0.984375","0.984375"
"905","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"906","0.9958333333333332","0.9958333333333332","0.9958333333333332"
"907","0.9795833333333333","0.9795833333333333","0.9795833333333333"
"908","0.9791666666666666","0.9791666666666666","0.9791666666666666"
"909","0.9854166666666666","0.9854166666666666","0.9854166666666666"
"910","0.9922916666666666","0.9922916666666666","0.9922916666666666"
"911","0.9931249999999999","0.9931249999999999","0.9931249999999999"
"912","0.9931249999999999","0.9931249999999999","0.9931249999999999"
"913","1","1","1"
"914","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"915","0.9933333333333333","0.9933333333333333","0.9933333333333333"
"916","0.9958333333333332","0.9958333333333332","0.9958333333333332"
"917","0.9739583333333335","0.9739583333333335","0.9739583333333335"
"918","0.99125","0.99125","0.99125"
"919","0.9895833333333334","0.9895833333333334","0.9895833333333334"
"920","0.9897916666666666","0.9897916666666666","0.9897916666666666"
"921","0.9889583333333333","0.9889583333333333","0.9889583333333333"
"922","0.9856250000000001","0.9856250000000001","0.9856250000000001"
"923","0.9735416666666667","0.9735416666666667","0.9735416666666667"
"924","0.9885416666666668","0.9885416666666668","0.9885416666666668"
"925","0.9864583333333332","0.9864583333333332","0.9864583333333332"
"926","0.98","0.98","0.98"
"927","0.9852083333333334","0.9852083333333334","0.9852083333333334"
"928","0.984375","0.984375","0.984375"
"929","0.9914583333333334","0.9914583333333334","0.9914583333333334"
"930","0.9933333333333333","0.9933333333333333","0.9933333333333333"
"931","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"932","0.9972916666666666","0.9972916666666666","0.9972916666666666"
"933","0.9854166666666667","0.9854166666666667","0.9854166666666667"
"934","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"935","0.9977083333333333","0.9977083333333333","0.9977083333333333"
"936","0.9864583333333333","0.9864583333333333","0.9864583333333333"
"937","0.9935416666666667","0.9935416666666667","0.9935416666666667"
"938","0.9902083333333334","0.9902083333333334","0.9902083333333334"
"939","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"940","0.9929166666666666","0.9929166666666666","0.9929166666666666"
"941","0.9939583333333334","0.9939583333333334","0.9939583333333334"
"942","0.989375","0.989375","0.989375"
"943","0.9943750000000001","0.9943750000000001","0.9943750000000001"
"944","0.9974999999999999","0.9974999999999999","0.9974999999999999"
"945","0.9985416666666667","0.9985416666666667","0.9985416666666667"
"946","0.9804166666666667","0.9804166666666667","0.9804166666666667"
"947","0.9827083333333334","0.9827083333333334","0.9827083333333334"
"948","0.9927083333333333","0.9927083333333333","0.9927083333333333"
"949","1","1","1"
"950","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"951","0.9839583333333334","0.9839583333333334","0.9839583333333334"
"952","0.99375","0.99375","0.99375"
"953","0.990625","0.990625","0.990625"
"954","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"955","0.9927083333333333","0.9927083333333333","0.9927083333333333"
"956","0.9945833333333334","0.9945833333333334","0.9945833333333334"
"957","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"958","0.9874999999999999","0.9874999999999999","0.9874999999999999"
"959","0.9939583333333334","0.9939583333333334","0.9939583333333334"
"960","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"961","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"962","0.988125","0.988125","0.988125"
"963","0.99375","0.99375","0.99375"
"964","0.9879166666666666","0.9879166666666666","0.9879166666666666"
"965","0.9933333333333332","0.9933333333333332","0.9933333333333332"
"966","0.9935416666666668","0.9935416666666668","0.9935416666666668"
"967","0.9964583333333333","0.9964583333333333","0.9964583333333333"
"968","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"969","0.9939583333333334","0.9939583333333334","0.9939583333333334"
"970","0.9972916666666666","0.9972916666666666","0.9972916666666666"
"971","0.9929166666666668","0.9929166666666668","0.9929166666666668"
"972","0.9860416666666666","0.9860416666666666","0.9860416666666666"
"973","0.9827083333333334","0.9827083333333334","0.9827083333333334"
"974","0.9945833333333333","0.9945833333333333","0.9945833333333333"
"975","0.9891666666666666","0.9891666666666666","0.9891666666666666"
"976","0.980625","0.980625","0.980625"
"977","0.9954166666666667","0.9954166666666667","0.9954166666666667"
"978","0.9885416666666665","0.9885416666666665","0.9885416666666665"
"979","0.9989583333333334","0.9989583333333334","0.9989583333333334"
"980","0.9904166666666666","0.9904166666666666","0.9904166666666666"
"981","0.9935416666666667","0.9935416666666667","0.9935416666666667"
"982","0.9914583333333334","0.9914583333333334","0.9914583333333334"
"983","0.995","0.995","0.995"
"984","0.9939583333333334","0.9939583333333334","0.9939583333333334"
"985","0.989375","0.989375","0.989375"
"986","0.9899999999999999","0.9899999999999999","0.9899999999999999"
"987","0.990625","0.990625","0.990625"
"988","0.9939583333333334","0.9939583333333334","0.9939583333333334"
"989","0.9937499999999999","0.9937499999999999","0.9937499999999999"
"990","0.989375","0.989375","0.989375"
"991","0.9839583333333333","0.9839583333333333","0.9839583333333333"
"992","0.9839583333333334","0.9839583333333334","0.9839583333333334"
"993","0.9895833333333334","0.9895833333333334","0.9895833333333334"
"994","0.9856250000000001","0.9856250000000001","0.9856250000000001"
"995","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"996","0.9947916666666666","0.9947916666666666","0.9947916666666666"
"997","0.995","0.995","0.995"
"998","1","1","1"
"999","0.9879166666666666","0.9879166666666666","0.9879166666666666"
"1000","0.9879166666666667","0.9879166666666667","0.9879166666666667"
"1001","0.9922916666666667","0.9922916666666667","0.9922916666666667"
"1002","0.98875","0.98875","0.98875"
"1003","0.989375","0.989375","0.989375"
"1004","0.995625","0.995625","0.995625"
"1005","0.990625","0.990625","0.990625"
"1006","0.990625","0.990625","0.990625"
"1007","0.9924999999999998","0.9924999999999998","0.9924999999999998"
"1008","1","1","1"
"1009","0.9952083333333333","0.9952083333333333","0.9952083333333333"
"1010","0.9945833333333334","0.9945833333333334","0.9945833333333334"
"1011","0.9920833333333333","0.9920833333333333","0.9920833333333333"
"1012","0.9914583333333334","0.9914583333333334","0.9914583333333334"
"1013","0.99125","0.99125","0.99125"
"1014","0.9925","0.9925","0.9925"
"1015","0.9831249999999999","0.9831249999999999","0.9831249999999999"
"1016","0.9889583333333333","0.9889583333333333","0.9889583333333333"
"1017","0.9927083333333333","0.9927083333333333","0.9927083333333333"
"1018","0.9872916666666667","0.9872916666666667","0.9872916666666667"
"1019","1","1","1"
"1020","0.9937499999999999","0.9937499999999999","0.9937499999999999"
"1021","0.9966666666666667","0.9966666666666667","0.9966666666666667"
"1022","0.9931249999999999","0.9931249999999999","0.9931249999999999"
"1023","1","1","1"
"1024","0.9977083333333333","0.9977083333333333","0.9977083333333333"
"1025","0.9970833333333333","0.9970833333333333","0.9970833333333333"
"1026","0.9902083333333334","0.9902083333333334","0.9902083333333334"
"1027","0.9941666666666666","0.9941666666666666","0.9941666666666666"
"1028","0.9922916666666667","0.9922916666666667","0.9922916666666667"
"1029","0.9866666666666667","0.9866666666666667","0.9866666666666667"
"1030","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"1031","0.9910416666666667","0.9910416666666667","0.9910416666666667"
"1032","0.9922916666666667","0.9922916666666667","0.9922916666666667"
"1033","0.9987499999999999","0.9987499999999999","0.9987499999999999"
"1034","0.990625","0.990625","0.990625"
"1035","0.9977083333333333","0.9977083333333333","0.9977083333333333"
